date,V,time
0,1.7748379761357371,217
0,0.15560434442815863,218
0,-1.218088700588208,219
0,-1.9870620389677403,220
0,-2.039504214430984,221
0,-1.586337889497427,222
0,-0.9937658316457181,223
0,-0.571849081259111,224
0,-0.4746053101304315,225
0,-0.6354617983243049,226
0,-0.9458028065699137,227
0,-1.3094669764332378,228
0,-1.6699267712963177,229
0,-1.972719805776099,230
0,-2.1224241704616897,231
0,-1.9788562589307988,232
0,-1.495752904374493,233
0,-0.8301938850303293,234
0,-0.3235589824536137,235
0,-0.36296789961587345,236
0,-1.1570606120377356,237
0,-2.6077660244017595,238
0,-4.321190348949718,239
0,-5.80477001597305,240
0,-6.760815222219342,241
0,-7.214356472576929,242
0,-7.404730318835373,243
0,-7.662452055568831,244
0,-8.07844654705974,245
0,-8.509350620017194,246
0,-8.650762220671217,247
0,-8.327360238863598,248
0,-7.5644697445107,249
0,-6.635867557461721,250
0,-5.888032334199893,251
0,-5.47880867193523,252
0,-5.303262018344637,253
0,-5.079948858957838,254
0,-4.531880756890204,255
0,-3.566733293477161,256
0,-2.2905316806547695,257
0,-0.9738231070783077,258
0,0.15130255470807422,259
0,0.9617996175044184,260
0,1.3969806689203872,261
0,1.4417479384646752,262
0,1.0494595688005928,263
0,0.19643655460480816,264
0,-1.0048123837939604,265
0,-2.260454216292269,266
0,-3.194748425730607,267
0,-3.521564597675109,268
0,-3.2120723569848106,269
0,-2.5738883893938374,270
0,-2.064406684726405,271
0,-2.05080137792428,272
0,-2.5677665739742834,273
0,-3.324023142942691,274
0,-3.8580769626820426,275
0,-3.823087586686243,276
0,-3.164175643672271,277
0,-2.1454753113352663,278
0,-1.0958208692404035,279
0,-0.22719646799205231,280
0,0.4714487917106561,281
0,1.1890050890186663,282
0,2.0633807296986104,283
0,3.0629441969322664,284
0,3.931851491898736,285
0,4.418622741524015,286
0,4.342083612155676,287
0,3.793403281775609,288
0,2.987068501141784,289
0,2.2040369832242632,290
0,1.5647855057289788,291
0,1.101705146524753,292
0,0.7416125725736139,293
0,0.4930327347414439,294
0,0.3653662631708605,295
0,0.3922398145935485,296
0,0.45842174898569066,297
0,0.36710421377990166,298
0,-0.09257989304772146,299
0,-0.9440492239728938,300
0,-1.9399185621786037,301
0,-2.6383164065043765,302
0,-2.628000706994293,303
0,-1.7566235261609429,304
0,-0.2861376795603044,305
0,1.2486263432703242,306
0,2.3237890661217095,307
0,2.6823406644654804,308
0,2.449938283228331,309
0,1.9670200666754813,310
0,1.6049231315011432,311
0,1.4923216435768467,312
0,1.5269323737824445,313
0,1.5008638359173543,314
0,1.2738128199104248,315
0,0.8892277455894494,316
0,0.5111962362567914,317
0,0.30544885811711947,318
0,0.25863388522890995,319
0,0.23305609762950316,320
0,0.03556865696269919,321
0,-0.40834322762907765,322
0,-1.019687352072989,323
0,-1.6185838696732904,324
0,-2.075824436431483,325
0,-2.3482003707165267,326
0,-2.478461343937212,327
0,-2.4944160220120404,328
0,-2.331005805606,329
0,-1.845893014394921,330
0,-0.9634786264755615,331
0,0.17811487055949035,332
0,1.2345792594148384,333
0,1.8156782672548033,334
0,1.667457425157817,335
0,0.9160484486171446,336
0,0.005686823752688775,337
0,-0.5367689897042828,338
0,-0.35462179237177044,339
0,0.5094442896283363,340
0,1.6516143403636807,341
0,2.5984573759704848,342
0,3.0195271911264836,343
0,2.890083484058158,344
0,2.4640585319241777,345
0,2.040616305910883,346
0,1.7790749624847217,347
0,1.6877988589462691,348
0,1.6710946684494576,349
0,1.6678042409357654,350
0,1.730801347774711,351
0,1.989807694159655,352
0,2.497925915446837,353
0,3.16206715990648,354
0,3.7971306734698125,355
0,4.2222037505916274,356
0,4.3776146530394655,357
0,4.366188139714363,358
0,4.336623605467618,359
0,4.337468308985668,360
0,4.299326541340764,361
0,4.101676350027541,362
0,3.692753253123959,363
0,3.2123221216759186,364
0,2.9477849788355104,365
0,3.14546721722238,366
0,3.8019849686575236,367
0,4.601477214597094,368
0,5.065999961463514,369
0,4.799412691261885,370
0,3.7375848706794503,371
0,2.23807612312408,372
0,0.8191615258295781,373
0,-0.06141027674903311,374
0,-0.24565172482538714,375
0,0.04918918955910738,376
0,0.4399799446767663,377
0,0.6022422466217413,378
0,0.3899109166594742,379
0,-0.10957665929416494,380
0,-0.743674087030948,381
0,-1.4235581558675412,382
0,-2.139011727094797,383
0,-2.8826385287951126,384
0,-3.5738887599057714,385
0,-4.073642529403409,386
0,-4.215479625557135,387
0,-3.967861007904498,388
0,-3.464242626429675,389
0,-2.9517006364201372,390
0,-2.6218734969472766,391
0,-2.478881923243803,392
0,-2.3810314467083042,393
0,-2.1435812466488,394
0,-1.7361038224497416,395
0,-1.289344517657042,396
0,-1.0596023688983915,397
0,-1.2015552633706819,398
0,-1.5977022480419334,399
0,-1.9262222777193083,400
0,-1.8139724833955764,401
0,-1.1245404202846268,402
0,-0.07116105538426992,403
0,0.8883582041688972,404
0,1.2510054602285232,405
0,0.800680125963752,406
0,-0.2957449365361082,407
0,-1.5992134447543311,408
0,-2.6397920807414352,409
0,-3.1413076444567123,410
0,-3.1249476695085687,411
0,-2.7596886115406805,412
0,-2.2686730541011246,413
0,-1.780614874588364,414
0,-1.3073790149831221,415
0,-0.888407749336007,416
0,-0.5834849258619618,417
0,-0.47959420710110345,418
0,-0.591695400603569,419
0,-0.7638543869619497,420
0,-0.7765409126540241,421
0,-0.4136472911533791,422
0,0.37370101485956225,423
0,1.379406496587119,424
0,2.2739364386787178,425
0,2.7954631559982515,426
0,2.9026089525335332,427
0,2.7857932438985817,428
0,2.6972293682462363,429
0,2.7236994091017652,430
0,2.7355903669406074,431
0,2.4516236918444583,432
0,1.664705160406125,433
0,0.42636335010655924,434
0,-0.9139994799889488,435
0,-1.900524295074011,436
0,-2.2058183143260015,437
0,-1.8787292809925484,438
0,-1.2621915083774422,439
0,-0.8173336683007374,440
0,-0.8501061018867878,441
0,-1.3959200138845085,442
0,-2.211959707909851,443
0,-2.970609944259042,444
0,-3.445969364005854,445
0,-3.5717276407307974,446
0,-3.373268480169692,447
0,-2.9326374986064816,448
0,-2.2818361209796483,449
0,-1.507205245396159,450
0,-0.7462503589305467,451
0,-0.2426633491506797,452
0,-0.2396866272598238,453
0,-0.8036179704450387,454
0,-1.78652696506009,455
0,-2.811364674329474,456
0,-3.513362727923522,457
0,-3.72760317379407,458
0,-3.5848490354038587,459
0,-3.3902812543244707,460
0,-3.42338367558128,461
0,-3.758033589809815,462
0,-4.166590372151194,463
0,-4.364784918658165,464
0,-4.161031082374076,465
0,-3.6659900281375406,466
0,-3.1779252227843227,467
0,-2.986094178116079,468
0,-3.178585465838482,469
0,-3.520915420933805,470
0,-3.62839800819768,471
0,-3.1746672110663834,472
0,-2.092891377772583,473
0,-0.635477016763202,474
0,0.8084927729226976,475
0,1.916557964749614,476
0,2.528044025858002,477
0,2.694648621404117,478
0,2.5557323142267254,479
0,2.2421294881499705,480
0,1.8356578422848244,481
0,1.4295353581589452,482
0,1.1714906060152708,483
0,1.227563994396732,484
0,1.6993948178240972,485
0,2.455445977422867,486
0,3.195368822564864,487
0,3.5274865506541313,488
0,3.2608535610338514,489
0,2.496138084516923,490
0,1.5880031884633357,491
0,1.017696907898038,492
0,1.0326041108869766,493
0,1.5771753601198364,494
0,2.3373333714103817,495
0,2.9515268831334915,496
0,3.286461109782651,497
0,3.417159423919473,498
0,3.620584406970618,499
0,4.073502834059801,500
0,4.689900367460282,501
0,5.22116962509084,502
0,5.335321402603431,503
0,4.887040071067585,504
0,4.010815868665539,505
0,3.042772341484689,506
0,2.3138587380569398,507
0,1.9639285666248363,508
0,1.9337111123642552,509
0,2.017632604631224,510
0,2.028110255093922,511
0,1.8869278959837974,512
0,1.5640326243788474,513
0,1.0494247350862438,514
0,0.3061055796596278,515
0,-0.684022874118646,516
0,-1.8343514841483095,517
0,-2.879771174242599,518
0,-3.480412611252883,519
0,-3.3935906439722623,520
0,-2.6274596771979097,521
0,-1.5501081131560206,522
0,-0.6488344287297072,523
0,-0.3327471901529858,524
0,-0.6702581553041275,525
0,-1.3838653941717365,526
0,-2.016535156783865,527
0,-2.2274456524334707,528
0,-1.9713895104995882,529
0,-1.4493791145734658,530
0,-0.9899216388095091,531
0,-0.768210602184812,532
0,-0.7119951404657816,533
0,-0.6138990115289613,534
0,-0.3027327050287204,535
0,0.23695919298094553,536
0,0.7940925379984123,537
0,1.1011255770407398,538
0,1.0205832412184923,539
0,0.6242462436624693,540
0,0.13432313860444253,541
0,-0.19438647426891248,542
0,-0.2626019384478831,543
0,-0.08030496609910366,544
0,0.26194460363228855,545
0,0.7181243333428861,546
0,1.2796577948589778,547
0,1.9320088788963121,548
0,2.5284471634087344,549
0,2.8610299952232445,550
0,2.6978435540502606,551
0,2.0027060947169684,552
0,1.0331342587012162,553
0,0.2290569296324396,554
0,0.03287414656099532,555
0,0.6049949911726897,556
0,1.7116433849079797,557
0,2.860062831776364,558
0,3.558133056143026,559
0,3.561281486425752,560
0,3.012869163442307,561
0,2.306870582475878,562
0,1.7989678598606205,563
0,1.6421198194823006,564
0,1.7332069600407305,565
0,1.8505364902764778,566
0,1.8427911439044966,567
0,1.7477797486491384,568
0,1.699269018438565,569
0,1.8340701477967034,570
0,2.119498864280989,571
0,2.4021657706563158,572
0,2.4499927324757365,573
0,2.1870424084315054,574
0,1.667279193219503,575
0,1.0590215383909025,576
0,0.5043800056791651,577
0,0.03748202120605807,578
0,-0.3756474507263892,579
0,-0.7428580055618091,580
0,-0.9896200959277452,581
0,-0.9540402178826156,582
0,-0.55430505741619,583
0,0.12129797474086222,584
0,0.7174313767538043,585
0,0.8600890118840891,586
0,0.3162368322126744,587
0,-0.7837712540904811,588
0,-1.9957658369137292,589
0,-2.776895315174308,590
0,-2.79829014587497,591
0,-2.10235969532493,592
0,-1.0822213414685777,593
0,-0.23792829507142915,594
0,0.08502453095843827,595
0,-0.136244259258174,596
0,-0.6672913023739542,597
0,-1.2168516823762983,598
0,-1.6159888608749922,599
0,-1.8599023239214136,600
0,-2.0641870938802542,601
0,-2.262156642980697,602
0,-2.396561748287467,603
0,-2.3461682447383367,604
0,-2.0545257959473338,605
0,-1.5967581489858662,606
0,-1.1508128371969057,607
0,-0.8968151802376946,608
0,-0.8845534275774858,609
0,-1.0126658787836633,610
0,-1.1549518963093768,611
0,-1.2294534656839162,612
0,-1.3177094543942205,613
0,-1.5530381092643402,614
0,-1.9818972254509273,615
0,-2.4727725368695563,616
0,-2.743604488135317,617
0,-2.552831949417332,618
0,-1.8907927933127289,619
0,-1.070680076329433,620
0,-0.5765459590854628,621
0,-0.7966634464952869,622
0,-1.7781238124990426,623
0,-3.1714788775147693,624
0,-4.43331413605332,625
0,-5.083162648151669,626
0,-4.991823839230209,627
0,-4.353893005536175,628
0,-3.553325963584939,629
0,-2.914664227896531,630
0,-2.5856780841176734,631
0,-2.5037522189254102,632
0,-2.5188168327289855,633
0,-2.5602648127066354,634
0,-2.627731174984198,635
0,-2.755858615946535,636
0,-2.880314311525146,637
0,-2.878328433415149,638
0,-2.601647845166254,639
0,-2.031949174791886,640
0,-1.3200827498823675,641
0,-0.7137359886485486,642
0,-0.3932941281393274,643
0,-0.3811961551562463,644
0,-0.49471397344715085,645
0,-0.5489159195566443,646
0,-0.4791498502597571,647
0,-0.3917035584638428,648
0,-0.5300711483789865,649
0,-0.9873072954328151,650
0,-1.662446864528278,651
0,-2.177185869496816,652
0,-2.1726977800106004,653
0,-1.4859358331726424,654
0,-0.3088422712040067,655
0,0.8564295532775456,656
0,1.522648530308883,657
0,1.445136037453424,658
0,0.7810236363405401,659
0,-0.08306048155696641,660
0,-0.7000669446057435,661
0,-0.8301169124877512,662
0,-0.5078175699346053,663
0,0.05144698767370578,664
0,0.6161550262304626,665
0,1.053400250901152,666
0,1.311760215102473,667
0,1.381981731517374,668
0,1.2021090331433755,669
0,0.7217210441332278,670
0,-0.05106174592981683,671
0,-0.9519118752715581,672
0,-1.6930744371450546,673
0,-2.0254164129303036,674
0,-1.8650496997363566,675
0,-1.3888362872483684,676
0,-0.884997511148517,677
0,-0.5994897952355207,678
0,-0.5387706482203725,679
0,-0.5129124228480452,680
0,-0.29355214937496765,681
0,0.22203002529864227,682
0,0.8750163301326146,683
0,1.3531385940970204,684
0,1.3963785191546103,685
0,1.045373840068557,686
0,0.5874451626486769,687
0,0.45952349247890834,688
0,0.9235044940627078,689
0,1.932271634799553,690
0,3.116782536355223,691
0,3.991210321174082,692
0,4.242387378865292,693
0,3.854433860289848,694
0,3.083963367571089,695
0,2.2673997667862147,696
0,1.6759052665276413,697
0,1.4093999944920192,698
0,1.4808531704670125,699
0,1.8332308113824578,700
0,2.4663188353380088,701
0,3.3334258496604527,702
0,4.304590562108584,703
0,5.146646982573505,704
0,5.6315689746213415,705
0,5.670809200427707,706
0,5.3888202442805735,707
0,5.14481006352175,708
0,5.256254703863057,709
0,5.846037554703485,710
0,6.755625167664873,711
0,7.612405552235527,712
0,8.108507406320813,713
0,8.146711984461186,714
0,7.887591842313152,715
0,7.637447412097534,716
0,7.5450717294002425,717
0,7.527415771289128,718
0,7.287240855305994,719
0,6.5666487742088835,720
0,5.305796945123765,721
0,3.7731502741177807,722
0,2.4111544634227244,723
0,1.5980665281996695,724
0,1.4295667439261552,725
0,1.7211798318820164,726
0,2.112946936444317,727
0,2.3067644330197696,728
0,2.179007763218569,729
0,1.7819099900523607,730
0,1.2683680422101493,731
0,0.7415468739770068,732
0,0.26158823349199284,733
0,-0.09459141258376705,734
0,-0.2082757917258586,735
0,0.04232893733074953,736
0,0.7065548338146302,737
0,1.6311333085135875,738
0,2.463378250645968,739
0,2.790588135457041,740
0,2.3997639318244044,741
0,1.3767159723436249,742
0,0.08378099521069426,743
0,-1.016918080474445,744
0,-1.6432340809921113,745
0,-1.8252641102045382,746
0,-1.8546867796517446,747
0,-2.0417936529638694,748
0,-2.5206615212450343,749
0,-3.125944546145043,750
0,-3.5802426078541414,751
0,-3.677144343318002,752
0,-3.4520847813949977,753
0,-3.162114728107405,754
0,-3.128754652550774,755
0,-3.4787704256728498,756
0,-4.09397524798895,757
0,-4.66671355869937,758
0,-4.9044986269498,759
0,-4.656272897986207,760
0,-4.05466816936848,761
0,-3.3121178198450187,762
0,-2.6543583919961695,763
0,-2.2169350451931016,764
0,-2.0272953056409317,765
0,-2.1280547853838434,766
0,-2.5750724709714934,767
0,-3.3870832923979055,768
0,-4.4780174247915525,769
0,-5.580181171423769,770
0,-6.333787948607387,771
0,-6.479003902324504,772
0,-6.008615521687412,773
0,-5.257528496849802,774
0,-4.691437585862043,775
0,-4.694688047617872,776
0,-5.324786305038812,777
0,-6.277174578728234,778
0,-7.097053332743591,779
0,-7.417595265878725,780
0,-7.188508245650693,781
0,-6.64399046167941,782
0,-6.096149448079295,783
0,-5.745286360296337,784
0,-5.5280808025073185,785
0,-5.262055466531071,786
0,-4.764551860505015,787
0,-4.056093925947209,788
0,-3.364895608775202,789
0,-2.9649138263727823,790
0,-2.981983949037629,791
0,-3.3613643682267305,792
0,-3.8727975124130096,793
0,-4.263953080909954,794
0,-4.425569002205784,795
0,-4.343075039005652,796
0,-4.09348421773764,797
0,-3.732534690538275,798
0,-3.24069090745824,799
0,-2.6336715055432087,800
0,-2.0232846465862484,801
0,-1.650780528155399,802
0,-1.7135842688405518,803
0,-2.2589419713126913,804
0,-3.045697029225135,805
0,-3.6233258797933297,806
0,-3.5621050321264236,807
0,-2.720783346847293,808
0,-1.3296750113853824,809
0,0.10302695706417747,810
0,1.0689958113631288,811
0,1.3395270706626152,812
0,1.0522574583188276,813
0,0.5761576647096617,814
0,0.2818576147053977,815
0,0.32287290898651383,816
0,0.6140759732972582,817
0,0.9304129290651538,818
0,1.139643275654807,819
0,1.261212162324505,820
0,1.450809511353352,821
0,1.8601782219950866,822
0,2.445200308161058,823
0,3.0466524996116267,824
0,3.4495870580094055,825
0,3.5558069525085205,826
0,3.4180603508249616,827
0,3.2023195665504547,828
0,3.018878179004363,829
0,2.9152450101284217,830
0,2.837012486938399,831
0,2.7665296952684097,832
0,2.7782494003050386,833
0,3.02591479909661,834
0,3.6010023869571683,835
0,4.391078068260458,836
0,5.089472904034442,837
0,5.296231437067556,838
0,4.819043878237018,839
0,3.775264908854997,840
0,2.6434857800981413,841
0,1.9641362691720008,842
0,2.0954156603923333,843
0,2.9871111553856697,844
0,4.260320144486658,845
0,5.399228746752155,846
0,6.065212105782651,847
0,6.223436816766393,848
0,6.100269397061638,849
0,5.957819413130246,850
0,5.946512871133723,851
0,6.047329220141008,852
0,6.139072817431044,853
0,6.133873467540898,854
0,6.102752735840461,855
0,6.122699545624633,856
0,6.278789772177619,857
0,6.481158000262238,858
0,6.555482600917782,859
0,6.326160944180505,860
0,5.782046347170179,861
0,5.0298601272453025,862
0,4.257827917849659,863
0,3.5537190060829884,864
0,2.8774502999782308,865
0,2.1263257750328917,866
0,1.2821720134597592,867
0,0.5093471168885877,868
0,0.09858627039698815,869
0,0.3045641241064064,870
0,1.130404486140467,871
0,2.2419031118574835,872
0,3.1485347398301444,873
0,3.433945232595481,874
0,3.017304034340995,875
0,2.2014908651550558,876
0,1.4969139191389125,877
0,1.3228381777114988,878
0,1.7925328263946245,879
0,2.673012166477746,880
0,3.5469718684854867,881
0,4.060870175347069,882
0,4.083695851327841,883
0,3.670989412898245,884
0,2.965298185859885,885
0,2.092864614923595,886
0,1.0613791618321629,887
0,-0.10803626445552098,888
0,-1.309762459796204,889
0,-2.379447873809943,890
0,-3.1201814351712183,891
0,-3.4676766420471274,892
0,-3.537346788314091,893
0,-3.5404718302923928,894
0,-3.6583145361611233,895
0,-3.887171600531569,896
0,-4.063478899398652,897
0,-3.9978224512825875,898
0,-3.658203329056082,899
0,-3.200159551098573,900
0,-2.8848766309759584,901
0,-2.8673087862653017,902
0,-3.0778933958961985,903
0,-3.1876284425866803,904
0,-2.868764844144343,905
0,-1.9943922050332967,906
0,-0.7983336792258412,907
0,0.23656784100502967,908
0,0.6143254219276609,909
0,0.10181915867369963,910
0,-1.1392239263432198,911
0,-2.6655819062744324,912
0,-4.01181574758724,913
0,-4.873196125101276,914
0,-5.266799220386713,915
0,-5.33433715570001,916
0,-5.284539323512768,917
0,-5.223678636281634,918
0,-5.1538610126495685,919
0,-5.086720155802416,920
0,-5.072442136244431,921
0,-5.179566936497393,922
0,-5.421288477229791,923
0,-5.647053449565463,924
0,-5.63171586999184,925
0,-5.151412557164833,926
0,-4.187695006539512,927
0,-2.966919342742787,928
0,-1.8103418390239137,929
0,-1.0057888866120728,930
0,-0.5979320518881868,931
0,-0.43906000799731054,932
0,-0.2878499083191308,933
0,-0.044855256500757196,934
0,0.13369711280355698,935
0,-0.034390618885045195,936
0,-0.757282706569843,937
0,-1.97266052854536,938
0,-3.341918451848011,939
0,-4.383983600142294,940
0,-4.775408482581047,941
0,-4.517309546296042,942
0,-3.95710021013594,943
0,-3.5229899165125875,944
0,-3.539021162014309,945
0,-3.986496289174185,946
0,-4.646549451309972,947
0,-5.168086324721109,948
0,-5.31056545323869,949
0,-5.017450041060506,950
0,-4.325162478543544,951
0,-3.323130044115615,952
0,-2.0692787075755943,953
0,-0.6338564419456633,954
0,0.7981388367797471,955
0,1.972964376818977,956
0,2.635170504546026,957
0,2.677633722085302,958
0,2.2437402819195036,959
0,1.6802873586630618,960
0,1.3448242981010712,961
0,1.3906365143126975,962
0,1.6994956440930953,963
0,1.935422019478935,964
0,1.8344215009379021,965
0,1.3452380360992024,966
0,0.6874779309727157,967
0,0.17734564541965323,968
0,0.005168206842084854,969
0,0.10868947662802586,970
0,0.17953981337083827,971
0,-0.03624952681122526,972
0,-0.6015361909145542,973
0,-1.2857912096507573,974
0,-1.67115725618228,975
0,-1.4349845110507247,976
0,-0.49088366928348987,977
0,0.8969252877456183,978
0,2.3409786559366834,979
0,3.5076928530838276,980
0,4.234843883945598,981
0,4.570004383965704,982
0,4.614772367263581,983
0,4.493735903246574,984
0,4.265815618520098,985
0,4.011348859286242,986
0,3.8635118081972197,987
0,3.976717756104645,988
0,4.430860420895212,989
0,5.093980696767593,990
0,5.6491618002720845,991
0,5.728286836809199,992
0,5.128834997545389,993
0,3.9432697970591573,994
0,2.5791620340441033,995
0,1.4831922898795773,996
0,0.9561054685464793,997
0,0.9451711674281771,998
0,1.1592556543381545,999
0,1.25964406506348,1000
0,1.1119367839295085,1001
0,0.8288371805774771,1002
0,0.6909242981761651,1003
0,0.8834448937134225,1004
0,1.3473783139662627,1005
0,1.8013689580359027,1006
0,1.946972410602494,1007
0,1.6242211917205376,1008
0,0.9648660485866665,1009
0,0.28264773439771457,1010
0,-0.09839421385806803,1011
0,-0.05241475167773372,1012
0,0.34365924915857315,1013
0,0.8692351178509736,1014
0,1.3289040799898966,1015
0,1.5994601955346144,1016
0,1.6557534787445332,1017
0,1.4819407260133617,1018
0,1.0303520351238853,1019
0,0.2579496949757628,1020
0,-0.738667186408713,1021
0,-1.706179021686225,1022
0,-2.283181978269609,1023
0,-2.2292824727548557,1024
0,-1.550402797311042,1025
0,-0.589297247444249,1026
0,0.15273713514155496,1027
0,0.30408228709201046,1028
0,-0.19764027245071708,1029
0,-1.0717465395582553,1030
0,-1.8447915694348802,1031
0,-2.1761945996210255,1032
0,-1.9768642773722789,1033
0,-1.4928830588259683,1034
0,-1.0147590243939848,1035
0,-0.7354084382189702,1036
0,-0.5871978488595473,1037
0,-0.3660091164680815,1038
0,0.10268508253226069,1039
0,0.7945131079589264,1040
0,1.5191292354759187,1041
0,1.9717503088973198,1042
0,2.0251927350873324,1043
0,1.7240225708394707,1044
0,1.2985709660935345,1045
0,0.9699457057508538,1046
0,0.8505033872748209,1047
0,0.9291401182212548,1048
0,1.1196626156174185,1049
0,1.3721998642250224,1050
0,1.6736820112083444,1051
0,2.029716043844493,1052
0,2.3185156062421424,1053
0,2.3132830399493507,1054
0,1.8205977748543558,1055
0,0.7988551145828044,1056
0,-0.48184009997473776,1057
0,-1.5538680477646947,1058
0,-1.9914196554787584,1059
0,-1.6186652341415093,1060
0,-0.6561345505681762,1061
0,0.39257828727313254,1062
0,1.032349601505191,1063
