date,V,time
0,-3.233005100422879,207
0,-2.9015799798183917,208
0,-2.563936104537834,209
0,-2.4108769297207018,210
0,-2.6460176323974,211
0,-3.193732722557285,212
0,-3.7704840666762083,213
0,-4.032017613372789,214
0,-3.799269530541197,215
0,-3.1974496974033655,216
0,-2.5455146536627855,217
0,-2.1659671532453375,218
0,-2.1340427353017697,219
0,-2.2198981207385606,220
0,-2.109402523936807,221
0,-1.6161231362973618,222
0,-0.8075392215195404,223
0,0.021645538286430784,224
0,0.605106967910889,225
0,0.9230539900811914,226
0,1.1914257777227817,227
0,1.7214107700792247,228
0,2.6305095477119833,229
0,3.7370896420235136,230
0,4.613643057564661,231
0,4.898723052713946,232
0,4.510323637937633,233
0,3.697280973892893,234
0,2.9189070601255485,235
0,2.524652616088491,236
0,2.551100937782698,237
0,2.7838912261945583,238
0,2.9680508166511173,239
0,2.957062145798078,240
0,2.871274206102308,241
0,2.879958754159048,242
0,3.101288867123791,243
0,3.418322468974206,244
0,3.5668505952834835,245
0,3.3598889168278263,246
0,2.8497078893326484,247
0,2.361633476365655,248
0,2.254391206395489,249
0,2.741354505770999,250
0,3.668650959423644,251
0,4.6681267900251395,252
0,5.382407952788967,253
0,5.687421433916471,254
0,5.763563667235283,255
0,5.906240368147933,256
0,6.274602216445907,257
0,6.778161451249727,258
0,7.108572314892712,259
0,7.012156079016388,260
0,6.4711776382582755,261
0,5.770963782715902,262
0,5.265766214163745,263
0,5.182913686670443,264
0,5.394717632583893,265
0,5.537935194828245,266
0,5.262225442103734,267
0,4.452231487301334,268
0,3.3236412922174923,269
0,2.2827779016892453,270
0,1.6189087229914016,271
0,1.4103402235772404,272
0,1.464404701060695,273
0,1.5689382185450247,274
0,1.6445094310808865,275
0,1.7935598829944899,276
0,2.1705318019409874,277
0,2.8110245100588194,278
0,3.472996244922157,279
0,3.792233458775445,280
0,3.503250867286259,281
0,2.614079285873893,282
0,1.4578352067460718,283
0,0.4584581270472559,284
0,-0.14169901021949863,285
0,-0.4039944400226824,286
0,-0.636336721475878,287
0,-1.1661585269576904,288
0,-2.0654397890902807,289
0,-3.1241158697288904,290
0,-4.019111366678836,291
0,-4.539211077565508,292
0,-4.775534678823399,293
0,-4.986447336780704,294
0,-5.443067050571609,295
0,-6.154807584777888,296
0,-6.864516282371807,297
0,-7.208700826858926,298
0,-6.951105574239991,299
0,-6.220739530642939,300
0,-5.363690310001179,301
0,-4.774255330587406,302
0,-4.617164732580066,303
0,-4.767413049289805,304
0,-4.933723683091539,305
0,-4.8945359076145865,306
0,-4.649887584576798,307
0,-4.355506014512399,308
0,-4.1947570396349105,309
0,-4.139628383456084,310
0,-3.9928062321605298,311
0,-3.510779430389208,312
0,-2.647462318628001,313
0,-1.6271294407449308,314
0,-0.8733173825384721,315
0,-0.6892897175330239,316
0,-1.1072737628463813,317
0,-1.7882143705816949,318
0,-2.299803496013132,319
0,-2.355453627181108,320
0,-1.9662567863867781,321
0,-1.432969723629565,322
0,-1.0615331651916309,323
0,-0.9707929964612643,324
0,-0.9973587350637177,325
0,-0.843709131495747,326
0,-0.36485354060629155,327
0,0.34098589199761165,328
0,0.9373600554881645,329
0,1.1573571925196315,330
0,0.9323706884209411,331
0,0.5120601134463513,332
0,0.2676381686917913,333
0,0.4433859753233534,334
0,0.9675840605787588,335
0,1.5514451958730295,336
0,1.8703758495876595,337
0,1.779813646832624,338
0,1.4351686255248561,339
0,1.0919760043679307,340
0,0.9270461637379547,341
0,0.9034080079771122,342
0,0.8330419714080166,343
0,0.5825521525812436,344
0,0.2051033892657512,345
0,0.008404569224983623,346
0,0.2991193632054792,347
0,1.151978463670548,348
0,2.3367813987062145,349
0,3.37218111542596,350
0,3.8593520245318866,351
0,3.6938850022123413,352
0,3.108319691395179,353
0,2.520420032221064,354
0,2.2295233523470377,355
0,2.246836238830737,356
0,2.3299953443247143,357
0,2.2058296982670558,358
0,1.8017361705603594,359
0,1.3018994213903858,360
0,1.003274222026465,361
0,1.064392014276316,362
0,1.3803868467079612,363
0,1.6511022301143006,364
0,1.5860412351476185,365
0,1.1312338114077887,366
0,0.5227743830084945,367
0,0.12071807693139577,368
0,0.15103360515629674,369
0,0.5757972212517213,370
0,1.0933335058566767,371
0,1.417661386191268,372
0,1.4342715972455158,373
0,1.2800514054733512,374
0,1.1707834834101694,375
0,1.2373420728725342,376
0,1.3405994869666633,377
0,1.2514454565137219,378
0,0.7784669691580386,379
0,0.02587291516338574,380
0,-0.6678151932660344,381
0,-0.8916190645409876,382
0,-0.4484010620590033,383
0,0.478940398959326,384
0,1.436364279689684,385
0,2.018260547175696,386
0,2.035867959024353,387
0,1.6704598169086526,388
0,1.2794697345896406,389
0,1.150289354017882,390
0,1.2840478184003132,391
0,1.4913204810335268,392
0,1.5122162378930053,393
0,1.294668512076033,394
0,1.0317081606332894,395
0,0.9860076104285713,396
0,1.2890025636572187,397
0,1.8097722674353005,398
0,2.2116685413762895,399
0,2.186715982530304,400
0,1.6704378007750467,401
0,0.8952201004247488,402
0,0.2007635323186721,403
0,-0.1732338611607549,404
0,-0.28136637498258865,405
0,-0.3527390662819152,406
0,-0.6326720634155473,407
0,-1.168231957355826,408
0,-1.7736511727728443,409
0,-2.177735265448276,410
0,-2.2775800314387644,411
0,-2.2170477885921,412
0,-2.319341054832281,413
0,-2.8201861979314238,414
0,-3.6666496655037264,415
0,-4.486271167771722,416
0,-4.846511403479059,417
0,-4.489295096726404,418
0,-3.5314325914869484,419
0,-2.3789972170852542,420
0,-1.4909663875545125,421
0,-1.0958052511521241,422
0,-1.0861656290106074,423
0,-1.2037881968396482,424
0,-1.2207634602533455,425
0,-1.1585791633803388,426
0,-1.2089316932991598,427
0,-1.54248745808172,428
0,-2.155768446632531,429
0,-2.82276388756667,430
0,-3.200129228129214,431
0,-3.154409377374608,432
0,-2.7914933225594085,433
0,-2.4507014300936922,434
0,-2.422545538794294,435
0,-2.7649653335024085,436
0,-3.2675157755099593,437
0,-3.5813807832947777,438
0,-3.513178300548752,439
0,-3.1205578443823994,440
0,-2.6645602684608876,441
0,-2.4239896964652683,442
0,-2.406154580000135,443
0,-2.430182494170662,444
0,-2.2100006101657166,445
0,-1.6573365356927545,446
0,-0.9614029457610517,447
0,-0.5171101103623797,448
0,-0.6121842229390121,449
0,-1.2741320902933815,450
0,-2.1608181666383417,451
0,-2.8094041693902145,452
0,-2.872861613345211,453
0,-2.3764968635635046,454
0,-1.6142021587667807,455
0,-0.9593401946910183,456
0,-0.6009227676975522,457
0,-0.46036235524743896,458
0,-0.32934685531684804,459
0,-0.05031842963174033,460
0,0.3291295916875232,461
0,0.5782396413643404,462
0,0.5367005389602455,463
0,0.22170284679635005,464
0,-0.07888145925770038,465
0,-0.0558454961833241,466
0,0.45759774211620696,467
0,1.308380906757765,468
0,2.144189943016305,469
0,2.6144541681309788,470
0,2.643797056314075,471
0,2.4233057551862576,472
0,2.2935964011377816,473
0,2.4253093187550343,474
0,2.7631426856035715,475
0,3.027674112459621,476
0,2.9934618110430504,477
0,2.6481482092120454,478
0,2.268038187519635,479
0,2.165048720022128,480
0,2.5143610006073387,481
0,3.1544787760177186,482
0,3.678159685829605,483
0,3.74012610656859,484
0,3.261829381373653,485
0,2.5055435602689364,486
0,1.9144321534470286,487
0,1.7913225024139148,488
0,2.174046532703756,489
0,2.8218146347915285,490
0,3.401766630603498,491
0,3.77197895928088,492
0,3.9795451317687767,493
0,4.194778292086376,494
0,4.479932851673246,495
0,4.700353591599702,496
0,4.592107137983858,497
0,3.951138641356328,498
0,2.857830516101642,499
0,1.6420987719093925,500
0,0.7095368786319898,501
0,0.28133831925145864,502
0,0.2689382777378155,503
0,0.35261785645667987,504
0,0.1980686642869341,505
0,-0.25160818962956744,506
0,-0.7873146923461406,507
0,-1.1074814488363645,508
0,-0.9983054621037041,509
0,-0.5585640107297468,510
0,-0.10066969740032887,511
0,0.12434194197780654,512
0,0.06574022200329027,513
0,-0.02029172563317383,514
0,0.1843876087459131,515
0,0.8593061072962629,516
0,1.8291411029502518,517
0,2.7053072773875564,518
0,3.0800120591087667,519
0,2.8193761474013543,520
0,2.1210773548213484,521
0,1.3433467629892872,522
0,0.8232291043358222,523
0,0.6045666095143671,524
0,0.5291859986738423,525
0,0.41751519091739747,526
0,0.21914155345645128,527
0,0.06303114900789664,528
0,0.17336546794156737,529
0,0.5917867251380874,530
0,1.1296512694113126,531
0,1.4622004325634672,532
0,1.3212402425461278,533
0,0.7531155048637667,534
0,0.06427538425775269,535
0,-0.31043464198320886,536
0,-0.15896312974080756,537
0,0.43856390757292096,538
0,1.1097288162360712,539
0,1.524517749016911,540
0,1.539940086924663,541
0,1.3219878052282819,542
0,1.1592748061534688,543
0,1.2198340887104326,544
0,1.4108557693569017,545
0,1.4170988920072163,546
0,0.9908260483086676,547
0,0.10365841510769319,548
0,-0.9519672467280356,549
0,-1.7943809838910267,550
0,-2.1697412567573706,551
0,-2.134175416778288,552
0,-2.0352658929659513,553
0,-2.19218674241549,554
0,-2.751041101490004,555
0,-3.5298744862425004,556
0,-4.230170092776799,557
0,-4.598617377083257,558
0,-4.615826627374454,559
0,-4.467980752816089,560
0,-4.301671053520984,561
0,-4.152502715789275,562
0,-3.824457904760784,563
0,-3.112571888110415,564
0,-2.008725954194222,565
0,-0.778846642290943,566
0,0.13035991245689574,567
0,0.3706884710780569,568
0,-0.11053858521503591,569
0,-0.9932407958655985,570
0,-1.8510763406063726,571
0,-2.3864946312071287,572
0,-2.6094491895454697,573
0,-2.7902293303934624,574
0,-3.220870860431431,575
0,-3.9603977879730454,576
0,-4.821869595089348,577
0,-5.466715920484729,578
0,-5.698482168724225,579
0,-5.596418174396213,580
0,-5.459719522491174,581
0,-5.540129548107978,582
0,-5.872819314613333,583
0,-6.23136217144343,584
0,-6.2310191228913565,585
0,-5.665483277473227,586
0,-4.61975682934043,587
0,-3.404600385068953,588
0,-2.409795747854544,589
0,-1.779209197737553,590
0,-1.4258372173553546,591
0,-1.1253579242226863,592
0,-0.7114480457609795,593
0,-0.26676683430951587,594
0,0.012694072709712095,595
0,-0.013058579567476363,596
0,-0.2746676709543787,597
0,-0.48544864475704513,598
0,-0.30094334970942077,599
0,0.3823639023954078,600
0,1.345478270686491,601
0,2.1533826877392745,602
0,2.4356830588445977,603
0,2.101240873978905,604
0,1.4220119545011074,605
0,0.8280786087126771,606
0,0.6384945390648579,607
0,0.8634009924068271,608
0,1.2484136787631483,609
0,1.5286940923291192,610
0,1.6066562648807627,611
0,1.6569144814282188,612
0,1.9266549880992156,613
0,2.5643638269724125,614
0,3.4394349424885786,615
0,4.220675031738922,616
0,4.602354954199898,617
0,4.512381016264391,618
0,4.178486185700353,619
0,3.9670221950298057,620
0,4.085115833880764,621
0,4.510978787904141,622
0,4.960855751426548,623
0,5.159069087368783,624
0,5.024486003071622,625
0,4.696091137287064,626
0,4.423034227439686,627
0,4.3244290034655934,628
0,4.313105981893231,629
0,4.135719257844016,630
0,3.619785805563122,631
0,2.8426197900470886,632
0,2.1696704971630245,633
0,1.9748513033261537,634
0,2.4269760108180147,635
0,3.349056443229208,636
0,4.262385925562557,637
0,4.719718000308699,638
0,4.536275549432763,639
0,3.8894911817613127,640
0,3.132462682050172,641
0,2.526799041423186,642
0,2.1169911361519342,643
0,1.6948671181704977,644
0,1.032398749815965,645
0,0.12050558948844182,646
0,-0.8456163601966054,647
0,-1.5707177752976356,648
0,-1.8747895692160363,649
0,-1.8805967613455676,650
0,-1.8921496912681162,651
0,-2.2058266587652215,652
0,-2.870325168074298,653
0,-3.646331354573333,654
0,-4.208770923931998,655
0,-4.321359272433791,656
0,-4.051872691391501,657
0,-3.661860900906927,658
0,-3.4348518781950523,659
0,-3.426872209202992,660
0,-3.481413941315901,661
0,-3.3748778433878046,662
0,-3.009422143872026,663
0,-2.566076353380085,664
0,-2.3593825562741277,665
0,-2.639991299278762,666
0,-3.355361544876687,667
0,-4.122523128483834,668
0,-4.495358850405356,669
0,-4.183970876189897,670
0,-3.2813182963347347,671
0,-2.184738075905754,672
0,-1.305317416904454,673
0,-0.8577929155570677,674
0,-0.7122807329890338,675
0,-0.6088718920233287,676
0,-0.3057793631149269,677
0,0.17527520867935037,678
0,0.6451331439867858,679
0,0.8929848067659226,680
0,0.9018924817331182,681
0,0.878889937705692,682
0,1.1278438050323476,683
0,1.7578236297233238,684
0,2.6152401974921924,685
0,3.3634551544322293,686
0,3.659656323854658,687
0,3.431549055142432,688
0,2.9052045456856375,689
0,2.4190398568685585,690
0,2.1771726238886013,691
0,2.13297390162613,692
0,2.0575311802391174,693
0,1.734455550030863,694
0,1.1520980360990658,695
0,0.5503337352231646,696
0,0.2400617131044885,697
0,0.3422111799595905,698
0,0.7143218726175713,699
0,0.9616720204074487,700
0,0.804103201533937,701
0,0.21628826819115024,702
0,-0.46924406615356123,703
0,-0.8083483017864126,704
0,-0.4894186099794442,705
0,0.43178288710682244,706
0,1.6102918095196042,707
0,2.6350918369907004,708
0,3.2815250810463072,709
0,3.5804725798065884,710
0,3.7275067433757716,711
0,3.848071828437203,712
0,3.8723241523467475,713
0,3.594008311038862,714
0,2.8295420034095393,715
0,1.657371317527286,716
0,0.3721908047703011,717
0,-0.6630019789881326,718
0,-1.2526093905933195,719
0,-1.481288533609397,720
0,-1.662882405295454,721
0,-2.0894907216005603,722
0,-2.817273532579683,723
0,-3.608476332100071,724
0,-4.1222178505748355,725
0,-4.150181695453672,726
0,-3.7712138224640843,727
0,-3.2645856866468947,728
0,-2.9101919558108227,729
0,-2.7225939168139943,730
0,-2.500932845694948,731
0,-1.9555917866503343,732
0,-0.9685887254634631,733
0,0.23985912123691128,734
0,1.2486224278550537,735
0,1.6619375253934139,736
0,1.3711559258534096,737
0,0.642165390342092,738
0,-0.09146663892495606,739
0,-0.5102243468668985,740
0,-0.5602568092694663,741
0,-0.43301093510573574,742
0,-0.42503663076631204,743
0,-0.6505585691274077,744
0,-0.9962013012401053,745
0,-1.2544488038425032,746
0,-1.3068482288416208,747
0,-1.2647241070537232,748
0,-1.3704537444313876,749
0,-1.8049587572898802,750
0,-2.4901906728463303,751
0,-3.1060558599250947,752
0,-3.276464588164631,753
0,-2.816019625699902,754
0,-1.8409278026188098,755
0,-0.7507921257741995,756
0,0.10676749616456344,757
0,0.5952969694391756,758
0,0.8840532018506906,759
0,1.2398609347693714,760
0,1.8255552436355522,761
0,2.5260286444108115,762
0,3.0369298220610292,763
0,3.0878390240838587,764
0,2.6665238550465484,765
0,2.031901208678105,766
0,1.5574797571637362,767
0,1.4513321855201673,768
0,1.6023549855180064,769
0,1.659596911291467,770
0,1.2832734201421963,771
0,0.357432424184233,772
0,-0.8722987029469321,773
0,-2.002946156134464,774
0,-2.7169056827624947,775
0,-2.9353824870861396,776
0,-2.827909696557836,777
0,-2.613788492277119,778
0,-2.3651420082504258,779
0,-1.9722788171000245,780
0,-1.263463868057545,781
0,-0.24211650559411138,782
0,0.8776152147161651,783
0,1.6992242820806573,784
0,1.9625923869577102,785
0,1.664745300670744,786
0,1.1133995835273858,787
0,0.7223277180198331,788
0,0.7321313387917392,789
0,1.0581097118053864,790
0,1.3792852302325254,791
0,1.3740649806835978,792
0,0.9472433871808469,793
0,0.3044549336694641,794
0,-0.22275966257458496,795
0,-0.4368904694491376,796
0,-0.4173695675289072,797
0,-0.4330670127416337,798
0,-0.7354632794506998,799
0,-1.3443455252334189,800
0,-1.978385053619852,801
0,-2.2794137170740845,802
0,-2.019600052652945,803
0,-1.3012583623804446,804
0,-0.47443244982844773,805
0,0.05705014997026991,806
0,0.14641117953745536,807
0,-0.08610738840185207,808
0,-0.36338750893645266,809
0,-0.45318763313242116,810
0,-0.3508918930479822,811
0,-0.24340436300917254,812
0,-0.2766602335165982,813
0,-0.4623646908691805,814
0,-0.5890025447214595,815
0,-0.41078614498579924,816
0,0.1072498238218621,817
0,0.7529028681982167,818
0,1.1065141001633003,819
0,0.8559994614548314,820
0,0.0036934518511878844,821
0,-1.148839764159284,822
0,-2.112297345817595,823
0,-2.6159968990674014,824
0,-2.650693490045416,825
0,-2.51208891612102,826
0,-2.493972698358602,827
0,-2.7033103331871473,828
0,-2.9693686638138677,829
0,-2.9938074418217537,830
0,-2.613801641478226,831
0,-1.9535373871025326,832
0,-1.3114142088268794,833
0,-0.979316381575485,834
0,-1.0296645869416694,835
0,-1.2143912541468207,836
0,-1.1653120245554338,837
0,-0.6739242000804594,838
0,0.2126190338785299,839
0,1.1628134765343972,840
0,1.8549953512074309,841
0,2.13188694849124,842
0,2.118030489578276,843
0,2.0757945627890138,844
0,2.1651083304128926,845
0,2.3467832816536847,846
0,2.422500879105232,847
0,2.256198915609478,848
0,1.8974305461281737,849
0,1.659452281106366,850
0,1.8382869868652294,851
0,2.538462594903603,852
0,3.525704252880258,853
0,4.326457827648879,854
0,4.556964324940556,855
0,4.117036272971342,856
0,3.2593221745792618,857
0,2.4122228791417264,858
0,1.884391033789627,859
0,1.689307425730002,860
0,1.6048922239136847,861
0,1.3591224720982418,862
0,0.897113341998937,863
0,0.3890220327690559,864
0,0.12741829159578372,865
0,0.2926410438097397,866
0,0.7464065157528863,867
0,1.19822111423633,868
0,1.3449081120778943,869
0,1.1296496199549275,870
0,0.767628213056491,871
0,0.6078396830498979,872
0,0.8702415013416445,873
0,1.4902555469047973,874
0,2.168637294019209,875
0,2.5992290312697106,876
0,2.674522033311888,877
0,2.509759288849721,878
0,2.3351288032660724,879
0,2.2617687392057126,880
0,2.16986150864149,881
0,1.8134409213034075,882
0,1.0294356208230762,883
0,-0.08232864246639778,884
0,-1.1603331633962932,885
0,-1.7839081333343052,886
0,-1.755212842764044,887
0,-1.247097437303814,888
0,-0.6702236469927096,889
0,-0.4458498403843426,890
0,-0.7463261222899988,891
0,-1.3802185938912348,892
0,-1.9692948171359892,893
0,-2.252244643070738,894
0,-2.186524858134175,895
0,-1.9979175409762446,896
0,-1.9240184752813962,897
0,-2.0145127866301267,898
0,-2.1096585757874684,899
0,-1.9403789023776392,900
0,-1.3759678732461509,901
0,-0.5667427679609998,902
0,0.14711496183596406,903
0,0.447870559560173,904
0,0.28332806902970414,905
0,-0.15076252637496673,906
0,-0.501371585848286,907
0,-0.5425835354122235,908
0,-0.315263974713305,909
0,-0.05506251365843709,910
0,-0.016871386253660272,911
0,-0.23192139354618396,912
0,-0.5208596897258271,913
0,-0.6079764893371247,914
0,-0.3742432207600021,915
0,0.012201620721647377,916
0,0.24134257358788944,917
0,0.08692179137681988,918
0,-0.4094385202000399,919
0,-0.8854856855856735,920
0,-0.9071057458934637,921
0,-0.22327457965818218,922
0,1.04799854209779,923
0,2.467777279645965,924
0,3.5848554769544267,925
0,4.16455661888216,926
0,4.290738632901169,927
0,4.2228376494563475,928
0,4.168949974009963,929
0,4.123142122939827,930
0,3.895217400411559,931
0,3.286011583097633,932
0,2.3247206843095998,933
0,1.2395257058927613,934
0,0.3839567864123695,935
0,-0.1013933228481297,936
0,-0.3085016143236807,937
0,-0.5444999541405967,938
0,-1.0994401964243836,939
0,-2.0153462965445184,940
0,-3.0478527207695394,941
0,-3.857869780245196,942
0,-4.2222219950177715,943
0,-4.205736860635123,944
0,-4.056657380057347,945
0,-4.032948453108306,946
0,-4.165521873059378,947
0,-4.275812082103024,948
0,-4.073959080028743,949
0,-3.487224105816129,950
0,-2.71399016325277,951
0,-2.1579039745546256,952
0,-2.1446185864000062,953
0,-2.6920420106200176,954
0,-3.484262116850286,955
0,-4.053653972676359,956
0,-4.078363695036959,957
0,-3.581336086601078,958
0,-2.8733997226094545,959
0,-2.30230888028729,960
0,-2.0747444713755607,961
0,-2.1073064630657936,962
0,-2.157901048093937,963
0,-2.0756920199650803,964
0,-1.886887175818533,965
0,-1.8048662867516914,966
0,-1.9995691272167582,967
0,-2.413369340836479,968
0,-2.7633074259308517,969
0,-2.721327635789699,970
0,-2.134059960862746,971
0,-1.1344862009137504,972
0,-0.10684766881227051,973
0,0.6274877400435186,974
0,0.9652130730195687,975
0,1.080016000754351,976
0,1.292272853518613,977
0,1.76926158645664,978
0,2.4133116872522526,979
0,2.9507578457182753,980
0,3.1294206014214345,981
0,2.9159404810831826,982
0,2.5728379490703865,983
0,2.4237149635625483,984
0,2.6228448604591486,985
0,2.9992870334419477,986
0,3.1758654565167572,987
0,2.815639755943241,988
0,1.8443473110242954,989
0,0.5430020945663736,990
0,-0.6280462958355933,991
0,-1.3269985730938283,992
0,-1.5026612824638461,993
0,-1.3838163985957415,994
0,-1.249513283533364,995
0,-1.2572252721090311,996
0,-1.3277197050267042,997
0,-1.2890129208850618,998
0,-1.071746717486485,999
0,-0.7985059404018955,1000
0,-0.753447118035977,1001
0,-1.1359759888389227,1002
0,-1.8809234261481511,1003
0,-2.685603510082618,1004
0,-3.1522373060841202,1005
0,-3.07696538058068,1006
0,-2.5847631892863996,1007
0,-2.0113346777520813,1008
0,-1.693734823283813,1009
0,-1.7226884604375423,1010
0,-1.8925121241194496,1011
0,-1.9083871252067912,1012
0,-1.5687164724381437,1013
0,-0.9677539827083549,1014
0,-0.4073489620047157,1015
0,-0.15097715798966882,1016
0,-0.21329881298149062,1017
0,-0.34762895755789985,1018
0,-0.19510799843501098,1019
0,0.40956869761080733,1020
0,1.339548114402045,1021
0,2.207056179444118,1022
0,2.6083758452076413,1023
0,2.422234786263771,1024
0,1.8550126483292761,1025
0,1.2819897044940225,1026
0,1.011420208802821,1027
0,1.1051492812346797,1028
0,1.3984453963808134,1029
0,1.6771787361660475,1030
0,1.9000295672561656,1031
0,2.178074468750601,1032
0,2.712560359495597,1033
0,3.5459375324493143,1034
0,4.468237628061383,1035
0,5.13486863694039,1036
0,5.291449486921346,1037
0,4.955514443766113,1038
0,4.462116815497238,1039
0,4.20505783661644,1040
0,4.444785436752623,1041
0,5.081307486018237,1042
0,5.768058692333275,1043
0,6.153718581971368,1044
0,6.145745868088331,1045
0,5.899806849523285,1046
0,5.721919901287145,1047
0,5.774738755742684,1048
0,5.985950475058816,1049
0,6.043089030455012,1050
0,5.68732423427202,1051
0,4.894370273188231,1052
0,3.9393405342384296,1053
0,3.2163827964769243,1054
0,2.9564142795694157,1055
0,3.078199145044804,1056
0,3.2503685252538,1057
0,3.117779585439778,1058
0,2.5329419022672104,1059
0,1.6527630924918444,1060
0,0.7789585070220049,1061
0,0.16389151320513326,1062
0,-0.18109963165493642,1063
0,-0.4237856449593524,1064
0,-0.7297558677536996,1065
